mea_ddhr,aws_loc,aws_tem,aws_min_rain,aws_rain_YN,aws_wind_d,aws_wind_s,aws_spot_pr,aws_sea_pr,aws_hum,aws_sun,aws_sun_time
2019-01-25 13:10:00,616,1.6,0.0,0.0,315.7,4.1,,,38.9,,
2019-01-25 13:20:00,616,1.7,0.0,0.0,303.0,5.3,,,40.1,,
2019-01-25 13:30:00,616,1.2,0.0,0.0,299.4,5.5,,,39.0,,
2019-01-25 13:40:00,616,1.4,0.0,0.0,323.9,5.3,,,39.6,,
2019-01-25 13:50:00,616,1.4,0.0,0.0,316.8,6.0,,,38.7,,
2019-01-25 14:00:00,616,1.3,0.0,0.0,301.3,4.7,,,38.6,,
2019-01-25 14:10:00,616,1.3,0.0,0.0,317.4,7.1,,,38.6,,
2019-01-25 14:20:00,616,1.3,0.0,0.0,320.3,4.3,,,37.4,,
2019-01-25 14:30:00,616,1.5,0.0,0.0,313.8,4.2,,,37.5,,
2019-01-25 14:40:00,616,1.3,0.0,0.0,325.8,5.1,,,40.1,,
2019-01-25 14:50:00,616,1.4,0.0,0.0,314.7,4.1,,,39.6,,
2019-01-25 15:00:00,616,1.3,0.0,0.0,310.9,5.1,,,37.9,,
2019-01-25 15:10:00,616,1.1,0.0,0.0,306.9,5.8,,,37.4,,
2019-01-25 15:20:00,616,1.3,0.0,0.0,317.3,3.9,,,37.5,,
2019-01-25 15:30:00,616,1.3,0.0,0.0,323.6,4.0,,,39.7,,
2019-01-25 15:40:00,616,0.9,0.0,0.0,333.7,4.5,,,33.6,,
2019-01-25 15:50:00,616,1.3,0.0,0.0,303.1,3.7,,,33.6,,
2019-01-25 16:00:00,616,1.1,0.0,0.0,329.4,5.1,,,35.4,,
2019-01-25 16:10:00,616,0.7,0.0,0.0,327.4,5.0,,,37.3,,
2019-01-25 16:20:00,616,0.5,0.0,0.0,309.3,5.3,,,35.3,,
2019-01-25 16:30:00,616,0.4,0.0,0.0,323.2,4.9,,,35.2,,
2019-01-25 16:40:00,616,0.4,0.0,0.0,312.2,5.8,,,36.2,,
2019-01-25 16:50:00,616,0.1,0.0,0.0,315.8,4.2,,,36.6,,
2019-01-25 17:00:00,616,-0.1,0.0,0.0,317.1,3.2,,,35.8,,
2019-01-25 17:10:00,616,-0.2,0.0,0.0,317.2,3.5,,,37.3,,
2019-01-25 17:20:00,616,-0.5,0.0,0.0,318.2,4.9,,,37.1,,
2019-01-25 17:30:00,616,-0.7,0.0,0.0,321.4,4.6,,,37.8,,
2019-01-25 17:40:00,616,-0.7,0.0,0.0,310.0,6.9,,,39.7,,
2019-01-25 17:50:00,616,-0.9,0.0,0.0,313.6,5.8,,,40.5,,
2019-01-25 18:00:00,616,-1.0,0.0,0.0,322.5,4.1,,,41.4,,
2019-01-25 18:10:00,616,-1.2,0.0,0.0,311.9,3.5,,,43.4,,
2019-01-25 18:20:00,616,-1.3,0.0,0.0,319.3,4.3,,,44.3,,
2019-01-25 18:30:00,616,-1.4,0.0,0.0,323.3,3.9,,,43.2,,
2019-01-25 18:40:00,616,-1.4,0.0,0.0,317.1,5.2,,,43.5,,
2019-01-25 18:50:00,616,-1.6,0.0,0.0,321.7,3.6,,,44.4,,
2019-01-25 19:00:00,616,-1.7,0.0,0.0,309.9,3.2,,,42.8,,
2019-01-25 19:10:00,616,-1.8,0.0,0.0,320.8,4.0,,,40.9,,
2019-01-25 19:20:00,616,-1.8,0.0,0.0,320.4,3.4,,,40.3,,
2019-01-25 19:30:00,616,-1.8,0.0,0.0,317.0,4.6,,,40.8,,
2019-01-25 19:40:00,616,-1.9,0.0,0.0,308.0,4.1,,,41.5,,
2019-01-25 19:50:00,616,-2.0,0.0,0.0,321.9,4.3,,,42.2,,
2019-01-25 20:00:00,616,-2.0,0.0,0.0,309.3,4.5,,,41.6,,
2019-01-25 20:10:00,616,-2.0,0.0,0.0,308.1,4.3,,,41.8,,
2019-01-25 20:20:00,616,-2.0,0.0,0.0,317.1,4.6,,,41.6,,
2019-01-25 20:30:00,616,-2.1,0.0,0.0,308.2,3.7,,,42.2,,
2019-01-25 20:40:00,616,-2.0,0.0,0.0,314.7,4.5,,,41.1,,
2019-01-25 20:50:00,616,-2.1,0.0,0.0,314.6,5.1,,,41.6,,
2019-01-25 21:00:00,616,-2.1,0.0,0.0,316.7,4.0,,,42.0,,
2019-01-25 21:10:00,616,-2.2,0.0,0.0,321.6,3.1,,,41.0,,
2019-01-25 21:20:00,616,-2.3,0.0,0.0,330.2,2.6,,,40.6,,
2019-01-25 21:30:00,616,-2.3,0.0,0.0,316.0,4.4,,,39.3,,
2019-01-25 21:40:00,616,-2.5,0.0,0.0,312.5,4.0,,,39.2,,
2019-01-25 21:50:00,616,-2.6,0.0,0.0,330.0,2.7,,,40.3,,
2019-01-25 22:00:00,616,-2.5,0.0,0.0,314.9,4.7,,,40.4,,
2019-01-25 22:10:00,616,-2.6,0.0,0.0,327.2,3.1,,,41.0,,
2019-01-25 22:20:00,616,-2.5,0.0,0.0,322.2,3.0,,,40.4,,
2019-01-25 22:30:00,616,-2.6,0.0,0.0,320.6,3.0,,,39.1,,
2019-01-25 22:40:00,616,-2.7,0.0,0.0,322.5,3.4,,,39.6,,
2019-01-25 22:50:00,616,-2.8,0.0,0.0,318.0,1.8,,,40.4,,
2019-01-25 23:00:00,616,-3.0,0.0,0.0,319.3,1.4,,,41.0,,
2019-01-25 23:10:00,616,-3.0,0.0,0.0,320.2,1.4,,,40.3,,
2019-01-25 23:20:00,616,-3.1,0.0,0.0,313.1,2.2,,,40.9,,
2019-01-25 23:30:00,616,-3.0,0.0,0.0,320.9,3.2,,,41.0,,
2019-01-25 23:40:00,616,-3.0,0.0,0.0,326.7,2.4,,,40.7,,
2019-01-25 23:50:00,616,-3.0,0.0,0.0,334.7,2.9,,,41.3,,
2019-01-26 00:00:00,616,-3.2,0.0,0.0,324.3,2.8,,,42.0,,
2019-01-26 00:10:00,616,-3.1,0.0,0.0,335.8,2.4,,,41.2,,
2019-01-26 00:20:00,616,-3.1,0.0,0.0,317.3,2.2,,,41.2,,
2019-01-26 00:30:00,616,-3.2,0.0,0.0,336.8,2.3,,,41.3,,
2019-01-26 00:40:00,616,-3.4,0.0,0.0,313.5,3.9,,,42.5,,
2019-01-26 00:50:00,616,-3.3,0.0,0.0,308.0,2.5,,,40.6,,
2019-01-26 01:00:00,616,-3.4,0.0,0.0,309.9,2.4,,,41.3,,
2019-01-26 01:10:00,616,-3.4,0.0,0.0,311.6,2.7,,,41.7,,
2019-01-26 01:20:00,616,-3.4,0.0,0.0,314.8,2.2,,,41.9,,
2019-01-26 01:30:00,616,-3.4,0.0,0.0,313.5,3.2,,,41.6,,
2019-01-26 01:40:00,616,-3.4,0.0,0.0,324.1,2.9,,,41.5,,
2019-01-26 01:50:00,616,-3.3,0.0,0.0,319.4,3.2,,,44.4,,
2019-01-26 02:00:00,616,-3.3,0.0,0.0,316.3,3.0,,,46.8,,
2019-01-26 02:10:00,616,-3.3,0.0,0.0,326.2,3.4,,,46.9,,
2019-01-26 02:20:00,616,-3.3,0.0,0.0,324.9,3.6,,,46.3,,
2019-01-26 02:30:00,616,-3.3,0.0,0.0,321.8,3.8,,,45.6,,
2019-01-26 02:40:00,616,-3.3,0.0,0.0,315.4,3.6,,,45.6,,
2019-01-26 02:50:00,616,-3.3,0.0,0.0,328.6,4.1,,,45.3,,
2019-01-26 03:00:00,616,-3.3,0.0,0.0,315.8,4.0,,,46.2,,
2019-01-26 03:10:00,616,-3.5,0.0,0.0,317.7,4.7,,,47.6,,
2019-01-26 03:20:00,616,-3.5,0.0,0.0,344.8,2.6,,,49.6,,
2019-01-26 03:30:00,616,-3.5,0.0,0.0,316.6,3.5,,,51.5,,
2019-01-26 03:40:00,616,-3.5,0.0,0.0,307.7,4.5,,,52.4,,
2019-01-26 03:50:00,616,-3.6,0.0,0.0,319.2,4.1,,,53.4,,
2019-01-26 04:00:00,616,-3.6,0.0,0.0,323.8,2.7,,,53.2,,
2019-01-26 04:10:00,616,-3.6,0.0,0.0,316.2,3.0,,,53.4,,
2019-01-26 04:20:00,616,-3.5,0.0,0.0,314.3,6.3,,,52.3,,
2019-01-26 04:30:00,616,-3.5,0.0,0.0,314.4,3.3,,,51.7,,
2019-01-26 04:40:00,616,-3.6,0.0,0.0,326.5,3.6,,,52.0,,
2019-01-26 04:50:00,616,-3.8,0.0,0.0,326.2,4.7,,,52.1,,
2019-01-26 05:00:00,616,-3.7,0.0,0.0,324.0,3.1,,,51.5,,
2019-01-26 05:10:00,616,-3.8,0.0,0.0,315.5,3.5,,,51.4,,
2019-01-26 05:20:00,616,-3.8,0.0,0.0,337.2,6.1,,,50.8,,
2019-01-26 05:30:00,616,-3.9,0.0,0.0,354.0,5.6,,,49.8,,
2019-01-26 05:40:00,616,-4.0,0.0,0.0,331.2,4.1,,,50.5,,
2019-01-26 05:50:00,616,-4.1,0.0,0.0,316.8,2.9,,,51.7,,
2019-01-26 06:00:00,616,-4.3,0.0,0.0,308.0,3.5,,,53.3,,
2019-01-26 06:10:00,616,-4.4,0.0,0.0,337.9,3.6,,,54.6,,
2019-01-26 06:20:00,616,-4.5,0.0,0.0,349.4,3.1,,,54.3,,
2019-01-26 06:30:00,616,-4.8,0.0,0.0,304.8,1.8,,,54.6,,
2019-01-26 06:40:00,616,-4.9,0.0,0.0,320.1,3.0,,,54.8,,
2019-01-26 06:50:00,616,-4.8,0.0,0.0,337.8,3.3,,,54.2,,
2019-01-26 07:00:00,616,-4.9,0.0,0.0,323.8,4.0,,,52.8,,
2019-01-26 07:10:00,616,-4.9,0.0,0.0,334.3,1.7,,,53.1,,
2019-01-26 07:20:00,616,-5.0,0.0,0.0,337.9,2.9,,,54.0,,
2019-01-26 07:30:00,616,-5.0,0.0,0.0,316.4,2.1,,,54.3,,
2019-01-26 07:40:00,616,-5.0,0.0,0.0,320.9,1.7,,,52.4,,
2019-01-26 07:50:00,616,-5.1,0.0,0.0,337.1,2.7,,,52.4,,
2019-01-26 08:00:00,616,-5.1,0.0,0.0,344.1,1.8,,,51.8,,
2019-01-26 08:10:00,616,-5.1,0.0,0.0,328.7,2.2,,,52.0,,
2019-01-26 08:20:00,616,-5.0,0.0,0.0,329.6,2.4,,,50.5,,
2019-01-26 08:30:00,616,-4.8,0.0,0.0,344.9,3.7,,,49.4,,
2019-01-26 08:40:00,616,-4.6,0.0,0.0,341.8,1.9,,,48.5,,
2019-01-26 08:50:00,616,-4.4,0.0,0.0,347.8,2.3,,,48.3,,
2019-01-26 09:00:00,616,-4.2,0.0,0.0,353.3,3.1,,,48.6,,
2019-01-26 09:10:00,616,-4.1,0.0,0.0,336.6,3.6,,,45.7,,
2019-01-26 09:20:00,616,-3.7,0.0,0.0,9.7,4.3,,,45.6,,
2019-01-26 09:30:00,616,-3.5,0.0,0.0,320.7,4.2,,,45.6,,
2019-01-26 09:40:00,616,-3.2,0.0,0.0,319.9,3.5,,,46.2,,
2019-01-26 09:50:00,616,-3.1,0.0,0.0,359.4,5.1,,,46.3,,
2019-01-26 10:00:00,616,-3.2,0.0,0.0,352.7,4.8,,,46.0,,
2019-01-26 10:10:00,616,-2.5,0.0,0.0,353.2,3.4,,,44.9,,
2019-01-26 10:20:00,616,-2.5,0.0,0.0,328.4,2.2,,,45.8,,
2019-01-26 10:30:00,616,-2.1,0.0,0.0,315.9,4.0,,,43.8,,
2019-01-26 10:40:00,616,-2.2,0.0,0.0,347.2,3.5,,,42.9,,
2019-01-26 10:50:00,616,-1.9,0.0,0.0,344.0,3.8,,,42.5,,
2019-01-26 11:00:00,616,-1.3,0.0,0.0,357.2,3.7,,,40.9,,
2019-01-26 11:10:00,616,-1.9,0.0,0.0,21.8,3.4,,,41.9,,
2019-01-26 11:20:00,616,-1.8,0.0,0.0,326.2,3.8,,,41.9,,
2019-01-26 11:30:00,616,-1.3,0.0,0.0,1.6,4.6,,,41.7,,
2019-01-26 11:40:00,616,-1.4,0.0,0.0,355.6,3.0,,,41.1,,
2019-01-26 11:50:00,616,-1.6,0.0,0.0,356.1,3.6,,,40.3,,
2019-01-26 12:00:00,616,-0.8,0.0,0.0,359.4,3.3,,,39.8,,
2019-01-26 12:10:00,616,-1.0,0.0,0.0,342.0,2.3,,,39.1,,
2019-01-26 12:20:00,616,-0.7,0.0,0.0,358.9,2.6,,,37.6,,
2019-01-26 12:30:00,616,-0.1,0.0,0.0,308.4,1.3,,,37.1,,
2019-01-26 12:40:00,616,-0.2,0.0,0.0,324.6,2.2,,,38.7,,
2019-01-26 12:50:00,616,-0.2,0.0,0.0,312.3,3.5,,,35.8,,
2019-01-26 13:00:00,616,-0.2,0.0,0.0,315.4,4.0,,,35.6,,
2019-01-26 13:10:00,616,-0.2,0.0,0.0,323.5,3.3,,,36.7,,
2019-01-26 13:20:00,616,-0.5,0.0,0.0,304.7,3.0,,,36.6,,
2019-01-26 13:30:00,616,-0.4,0.0,0.0,336.8,3.8,,,38.8,,
2019-01-26 13:40:00,616,0.1,0.0,0.0,321.8,3.9,,,41.2,,
2019-01-26 13:50:00,616,0.3,0.0,0.0,316.4,2.7,,,39.4,,
2019-01-26 14:00:00,616,0.1,0.0,0.0,299.2,2.9,,,40.9,,
2019-01-26 14:10:00,616,0.2,0.0,0.0,332.2,3.4,,,39.5,,
2019-01-26 14:20:00,616,0.0,0.0,0.0,313.7,4.6,,,36.2,,
2019-01-26 14:30:00,616,0.3,0.0,0.0,318.1,4.2,,,39.8,,
2019-01-26 14:40:00,616,0.3,0.0,0.0,313.3,3.7,,,42.2,,
2019-01-26 14:50:00,616,0.8,0.0,0.0,320.0,1.9,,,42.1,,
2019-01-26 15:00:00,616,0.8,0.0,0.0,334.4,3.8,,,39.6,,
2019-01-26 15:10:00,616,0.5,0.0,0.0,320.5,4.5,,,40.6,,
2019-01-26 15:20:00,616,-0.1,0.0,0.0,307.0,4.2,,,42.1,,
2019-01-26 15:30:00,616,0.0,0.0,0.0,303.1,4.5,,,41.9,,
2019-01-26 15:40:00,616,-0.1,0.0,0.0,324.3,3.8,,,42.1,,
2019-01-26 15:50:00,616,0.0,0.0,0.0,316.6,3.7,,,40.5,,
2019-01-26 16:00:00,616,0.3,0.0,0.0,310.7,3.4,,,41.1,,
2019-01-26 16:10:00,616,-0.1,0.0,0.0,309.1,2.9,,,43.4,,
2019-01-26 16:20:00,616,-0.4,0.0,0.0,314.6,4.9,,,42.3,,
2019-01-26 16:30:00,616,-0.4,0.0,0.0,317.9,4.5,,,44.6,,
2019-01-26 16:40:00,616,-0.4,0.0,0.0,320.2,4.2,,,45.8,,
2019-01-26 16:50:00,616,-0.4,0.0,0.0,302.4,3.0,,,46.3,,
2019-01-26 17:00:00,616,-0.6,0.0,0.0,328.2,2.6,,,47.5,,
2019-01-26 17:10:00,616,-0.7,0.0,0.0,319.1,3.0,,,48.8,,
2019-01-26 17:20:00,616,-0.9,0.0,0.0,315.5,3.4,,,49.4,,
2019-01-26 17:30:00,616,-1.0,0.0,0.0,244.2,0.6,,,50.6,,
2019-01-26 17:40:00,616,-1.3,0.0,0.0,238.7,1.4,,,51.2,,
2019-01-26 17:50:00,616,-1.4,0.0,0.0,246.3,0.7,,,51.7,,
2019-01-26 18:00:00,616,-1.3,0.0,0.0,232.5,2.0,,,52.3,,
2019-01-26 18:10:00,616,-1.3,0.0,0.0,218.4,2.1,,,52.2,,
2019-01-26 18:20:00,616,-1.8,0.0,0.0,206.3,1.2,,,53.2,,
2019-01-26 18:30:00,616,-2.4,0.0,0.0,221.8,1.5,,,56.4,,
2019-01-26 18:40:00,616,-2.7,0.0,0.0,221.5,1.0,,,57.8,,
2019-01-26 18:50:00,616,-3.0,0.0,0.0,234.4,0.5,,,61.3,,
2019-01-26 19:00:00,616,-3.1,0.0,0.0,274.8,0.3,,,62.2,,
2019-01-26 19:10:00,616,-3.4,0.0,0.0,221.0,0.8,,,63.3,,
2019-01-26 19:20:00,616,-3.2,0.0,0.0,222.6,1.3,,,61.5,,
2019-01-26 19:30:00,616,-3.4,0.0,0.0,223.4,0.7,,,62.1,,
2019-01-26 19:40:00,616,-3.6,0.0,0.0,234.8,0.4,,,63.3,,
2019-01-26 19:50:00,616,-3.8,0.0,0.0,229.3,1.2,,,62.6,,
2019-01-26 20:00:00,616,-2.8,0.0,0.0,220.0,1.4,,,60.3,,
2019-01-26 20:10:00,616,-3.7,0.0,0.0,287.9,0.6,,,63.8,,
2019-01-26 20:20:00,616,-3.9,0.0,0.0,296.3,0.6,,,63.5,,
2019-01-26 20:30:00,616,-3.6,0.0,0.0,335.2,0.3,,,64.1,,
2019-01-26 20:40:00,616,-3.8,0.0,0.0,236.9,0.8,,,66.0,,
2019-01-26 20:50:00,616,-1.9,0.0,0.0,213.6,0.6,,,59.6,,
2019-01-26 21:00:00,616,-2.5,0.0,0.0,274.8,0.4,,,60.8,,
2019-01-26 21:10:00,616,-2.6,0.0,0.0,317.6,1.8,,,60.6,,
2019-01-26 21:20:00,616,-2.8,0.0,0.0,222.8,1.5,,,62.7,,
2019-01-26 21:30:00,616,-2.2,0.0,0.0,193.4,1.3,,,61.2,,
2019-01-26 21:40:00,616,-2.3,0.0,0.0,289.6,0.6,,,61.5,,
2019-01-26 21:50:00,616,-1.9,0.0,0.0,310.6,1.5,,,59.6,,
2019-01-26 22:00:00,616,-2.4,0.0,0.0,329.1,1.6,,,61.0,,
2019-01-26 22:10:00,616,-3.4,0.0,0.0,185.7,0.6,,,63.0,,
2019-01-26 22:20:00,616,-2.6,0.0,0.0,20.9,0.2,,,61.3,,
2019-01-26 22:30:00,616,-4.1,0.0,0.0,277.9,1.1,,,65.3,,
2019-01-26 22:40:00,616,-3.3,0.0,0.0,234.7,0.4,,,63.9,,
2019-01-26 22:50:00,616,-4.0,0.0,0.0,232.8,0.4,,,63.9,,
2019-01-26 23:00:00,616,-4.0,0.0,0.0,217.4,0.3,,,66.2,,
2019-01-26 23:10:00,616,-4.6,0.0,0.0,300.9,1.0,,,67.2,,
2019-01-26 23:20:00,616,-4.5,0.0,0.0,228.8,0.8,,,68.7,,
2019-01-26 23:30:00,616,-4.1,0.0,0.0,210.3,0.6,,,68.1,,
2019-01-26 23:40:00,616,-3.9,0.0,0.0,233.5,1.6,,,63.5,,
2019-01-26 23:50:00,616,-3.3,0.0,0.0,308.0,1.6,,,58.1,,
2019-01-27 00:00:00,616,-3.4,0.0,0.0,288.9,0.7,,,57.8,,
2019-01-27 00:10:00,616,-4.5,0.0,0.0,229.3,0.7,,,62.8,,
2019-01-27 00:20:00,616,-4.9,0.0,0.0,312.9,0.8,,,65.0,,
2019-01-27 00:30:00,616,-4.8,0.0,0.0,202.0,0.7,,,63.6,,
2019-01-27 00:40:00,616,-4.7,0.0,0.0,290.6,0.7,,,64.0,,
2019-01-27 00:50:00,616,-5.0,0.0,0.0,187.5,0.4,,,65.2,,
2019-01-27 01:00:00,616,-5.1,0.0,0.0,0.0,0.0,,,64.2,,
2019-01-27 01:10:00,616,-5.8,0.0,0.0,217.0,0.7,,,68.0,,
2019-01-27 01:20:00,616,-5.2,0.0,0.0,186.6,0.5,,,65.3,,
2019-01-27 01:30:00,616,-5.2,0.0,0.0,0.0,0.1,,,66.2,,
2019-01-27 01:40:00,616,-5.6,0.0,0.0,192.0,0.4,,,68.0,,
2019-01-27 01:50:00,616,-5.4,0.0,0.0,212.0,0.7,,,67.0,,
2019-01-27 02:00:00,616,-5.5,0.0,0.0,200.0,0.6,,,68.0,,
2019-01-27 02:10:00,616,-5.9,0.0,0.0,207.6,0.3,,,69.1,,
2019-01-27 02:20:00,616,-5.5,0.0,0.0,0.0,0.0,,,68.7,,
2019-01-27 02:30:00,616,-6.1,0.0,0.0,207.9,0.7,,,70.6,,
2019-01-27 02:40:00,616,-5.6,0.0,0.0,175.5,0.4,,,69.3,,
2019-01-27 02:50:00,616,-5.6,0.0,0.0,176.3,0.3,,,68.8,,
2019-01-27 03:00:00,616,-6.3,0.0,0.0,172.7,0.2,,,71.8,,
2019-01-27 03:10:00,616,-6.5,0.0,0.0,0.0,0.1,,,71.2,,
2019-01-27 03:20:00,616,-5.9,0.0,0.0,194.7,1.3,,,71.9,,
2019-01-27 03:30:00,616,-6.7,0.0,0.0,230.1,0.5,,,71.4,,
2019-01-27 03:40:00,616,-6.1,0.0,0.0,221.3,0.6,,,71.8,,
2019-01-27 03:50:00,616,-6.0,0.0,0.0,197.6,0.8,,,70.0,,
2019-01-27 04:00:00,616,-6.9,0.0,0.0,141.9,0.3,,,72.1,,
2019-01-27 04:10:00,616,-7.0,0.0,0.0,155.0,0.5,,,76.6,,
2019-01-27 04:20:00,616,-7.2,0.0,0.0,0.0,0.0,,,75.6,,
2019-01-27 04:30:00,616,-6.8,0.0,0.0,148.6,1.5,,,77.0,,
2019-01-27 04:40:00,616,-7.3,0.0,0.0,210.6,0.4,,,76.5,,
2019-01-27 04:50:00,616,-6.8,0.0,0.0,181.5,0.7,,,76.5,,
2019-01-27 05:00:00,616,-6.4,0.0,0.0,173.2,0.8,,,75.3,,
2019-01-27 05:10:00,616,-7.1,0.0,0.0,143.5,1.2,,,75.9,,
2019-01-27 05:20:00,616,-7.1,0.0,0.0,112.9,0.6,,,78.4,,
2019-01-27 05:30:00,616,-7.4,0.0,0.0,203.3,2.1,,,78.3,,
2019-01-27 05:40:00,616,-6.7,0.0,0.0,165.5,0.9,,,78.5,,
2019-01-27 05:50:00,616,-6.8,0.0,0.0,176.6,1.3,,,78.0,,
2019-01-27 06:00:00,616,-7.3,0.0,0.0,193.5,1.3,,,78.4,,
2019-01-27 06:10:00,616,-7.0,0.0,0.0,166.6,1.0,,,79.1,,
2019-01-27 06:20:00,616,-7.1,0.0,0.0,0.0,0.0,,,77.3,,
2019-01-27 06:30:00,616,-7.4,0.0,0.0,134.2,0.6,,,79.5,,
2019-01-27 06:40:00,616,-7.7,0.0,0.0,134.8,0.6,,,80.1,,
2019-01-27 06:50:00,616,-7.3,0.0,0.0,132.5,0.3,,,83.0,,
2019-01-27 07:00:00,616,-7.6,0.0,0.0,136.3,1.2,,,82.6,,
2019-01-27 07:10:00,616,-8.2,0.0,0.0,160.8,0.5,,,83.4,,
2019-01-27 07:20:00,616,-8.3,0.0,0.0,151.3,0.7,,,85.1,,
2019-01-27 07:30:00,616,-8.0,0.0,0.0,165.7,0.7,,,85.8,,
2019-01-27 07:40:00,616,-8.4,0.0,0.0,0.0,0.0,,,86.0,,
2019-01-27 07:50:00,616,-7.8,0.0,0.0,198.6,1.5,,,86.3,,
2019-01-27 08:00:00,616,-7.4,0.0,0.0,161.0,1.6,,,85.9,,
2019-01-27 08:10:00,616,-7.8,0.0,0.0,151.1,0.4,,,85.3,,
2019-01-27 08:20:00,616,-7.3,0.0,0.0,138.4,1.4,,,85.8,,
2019-01-27 08:30:00,616,-6.6,0.0,0.0,138.1,1.5,,,84.4,,
2019-01-27 08:40:00,616,-6.3,0.0,0.0,132.7,1.3,,,82.7,,
2019-01-27 08:50:00,616,-5.2,0.0,0.0,155.4,0.9,,,80.5,,
2019-01-27 09:00:00,616,-4.4,0.0,0.0,168.9,0.8,,,76.6,,
2019-01-27 09:10:00,616,-3.5,0.0,0.0,196.1,1.4,,,74.8,,
2019-01-27 09:20:00,616,-2.4,0.0,0.0,188.6,1.9,,,67.2,,
2019-01-27 09:30:00,616,-1.9,0.0,0.0,186.9,1.9,,,66.6,,
2019-01-27 09:40:00,616,-1.1,0.0,0.0,193.1,2.3,,,62.2,,
2019-01-27 09:50:00,616,-0.6,0.0,0.0,179.5,2.3,,,58.7,,
2019-01-27 10:00:00,616,-0.3,0.0,0.0,157.8,0.9,,,57.7,,
2019-01-27 10:10:00,616,0.3,0.0,0.0,196.1,1.3,,,55.4,,
2019-01-27 10:20:00,616,0.9,0.0,0.0,184.5,1.0,,,52.9,,
2019-01-27 10:30:00,616,1.4,0.0,0.0,171.7,1.3,,,50.1,,
2019-01-27 10:40:00,616,1.9,0.0,0.0,174.7,2.0,,,48.0,,
2019-01-27 10:50:00,616,2.3,0.0,0.0,160.2,0.6,,,47.6,,
2019-01-27 11:00:00,616,2.7,0.0,0.0,190.3,1.4,,,47.2,,
2019-01-27 11:10:00,616,2.9,0.0,0.0,243.4,1.4,,,48.5,,
2019-01-27 11:20:00,616,3.3,0.0,0.0,248.0,1.5,,,48.1,,
2019-01-27 11:30:00,616,3.7,0.0,0.0,231.5,2.6,,,48.6,,
2019-01-27 11:40:00,616,3.7,0.0,0.0,204.6,1.6,,,48.9,,
2019-01-27 11:50:00,616,3.8,0.0,0.0,198.9,1.2,,,48.8,,
2019-01-27 12:00:00,616,4.2,0.0,0.0,241.4,2.5,,,48.3,,
2019-01-27 12:10:00,616,4.1,0.0,0.0,219.6,4.4,,,47.8,,
2019-01-27 12:20:00,616,4.5,0.0,0.0,182.4,2.4,,,47.4,,
2019-01-27 12:30:00,616,4.6,0.0,0.0,224.6,2.8,,,46.8,,
2019-01-27 12:40:00,616,4.7,0.0,0.0,207.6,1.5,,,47.5,,
2019-01-27 12:50:00,616,5.5,0.0,0.0,255.2,1.7,,,45.4,,
2019-01-27 13:00:00,616,4.4,0.0,0.0,272.1,0.8,,,46.6,,
2019-01-27 13:10:00,616,5.2,0.0,0.0,236.3,1.9,,,45.9,,
2019-01-27 13:20:00,616,5.4,0.0,0.0,234.2,1.7,,,45.6,,
2019-01-27 13:30:00,616,5.4,0.0,0.0,224.4,1.4,,,47.1,,
2019-01-27 13:40:00,616,5.6,0.0,0.0,206.0,2.1,,,43.7,,
2019-01-27 13:50:00,616,5.4,0.0,0.0,266.1,1.2,,,44.5,,
2019-01-27 14:00:00,616,5.4,0.0,0.0,219.2,1.2,,,45.8,,
2019-01-27 14:10:00,616,5.8,0.0,0.0,230.9,0.7,,,45.7,,
2019-01-27 14:20:00,616,6.1,0.0,0.0,233.1,2.4,,,45.1,,
2019-01-27 14:30:00,616,6.0,0.0,0.0,211.4,3.1,,,46.4,,
2019-01-27 14:40:00,616,5.3,0.0,0.0,177.1,2.0,,,47.4,,
2019-01-27 14:50:00,616,5.4,0.0,0.0,182.5,2.3,,,48.3,,
2019-01-27 15:00:00,616,5.4,0.0,0.0,324.9,1.2,,,49.0,,
2019-01-27 15:10:00,616,5.1,0.0,0.0,178.3,1.9,,,49.1,,
2019-01-27 15:20:00,616,5.7,0.0,0.0,202.0,1.5,,,49.4,,
2019-01-27 15:30:00,616,5.8,0.0,0.0,208.9,1.9,,,49.8,,
2019-01-27 15:40:00,616,5.9,0.0,0.0,218.2,3.7,,,49.2,,
2019-01-27 15:50:00,616,5.4,0.0,0.0,218.0,1.6,,,50.1,,
2019-01-27 16:00:00,616,5.0,0.0,0.0,235.6,1.8,,,52.0,,
2019-01-27 16:10:00,616,5.5,0.0,0.0,176.2,3.6,,,52.3,,
2019-01-27 16:20:00,616,5.2,0.0,0.0,195.5,2.2,,,53.8,,
2019-01-27 16:30:00,616,5.3,0.0,0.0,222.0,2.4,,,54.2,,
2019-01-27 16:40:00,616,4.5,0.0,0.0,246.7,1.7,,,54.5,,
2019-01-27 16:50:00,616,3.6,0.0,0.0,218.7,2.5,,,58.8,,
2019-01-27 17:00:00,616,3.3,0.0,0.0,197.8,1.6,,,61.1,,
2019-01-27 17:10:00,616,3.1,0.0,0.0,252.0,1.7,,,62.9,,
2019-01-27 17:20:00,616,2.9,0.0,0.0,203.7,2.0,,,64.0,,
2019-01-27 17:30:00,616,2.8,0.0,0.0,228.3,2.1,,,64.8,,
2019-01-27 17:40:00,616,2.7,0.0,0.0,215.3,1.8,,,66.1,,
2019-01-27 17:50:00,616,2.5,0.0,0.0,209.6,1.4,,,67.2,,
2019-01-27 18:00:00,616,2.4,0.0,0.0,278.4,0.7,,,67.9,,
